1,0.0019687375101108628
2,0.001951260478333488
3,0.0019069468380508777
4,0.0019498650839170702
5,0.0019438167760758571
6,0.0019354375065312045
7,0.001955196625292633
8,0.0019666510297758127
9,0.0019232462643186865
10,0.0019322040860014892
11,0.001993450387704145
12,0.0019213182946470869
13,0.001940137925330813
14,0.0018795723237470337
15,0.0020014189822186667
16,0.0019728508421459723
17,0.0019615163646770043
18,0.0019598141870811182
19,0.0019342184828394417
20,0.0019262928514540768
21,0.0019098128606187003
22,0.0019180093082090358
23,0.0019406718485386104
24,0.0019142556066670648
25,0.0019345126861209114
26,0.0019210715765063371
27,0.0019194140446009385
28,0.001938270166581384
29,0.0019003776241113572
30,0.0019445332503081347
31,0.0019314403741274339
32,0.0019702466715894383
33,0.0019254182521376022
34,0.00195554826181048
35,0.0019268424056565327
36,0.001965047671307706
37,0.001992535089672605
38,0.0019688604699055036
39,0.0019397459594592175
40,0.0019988499553598004
41,0.0019446297534792473
42,0.001982632886000749
43,0.0019183692565947243
44,0.0019314614183798715
45,0.0019182925587037279
46,0.0019705611655943885
47,0.001963021495305274
48,0.001993495746288271
49,0.0019621224882050187
50,0.0019519396077146334
51,0.0019636995265888456
52,0.0019268586458328683
53,0.0019525224655511809
54,0.001952395028014199
55,0.0019227144201150132
56,0.001914329732858918
57,0.0019238060924161209
58,0.0020063486960087092
59,0.0018942588567839199
60,0.0019819502238896287
61,0.00196254368441726
62,0.0019313939525960274
63,0.0019387550062729205
64,0.0019471015733605315
65,0.0019245709139104766
66,0.0019381304621125146
67,0.0018917765080309341
68,0.0019337367053451366
69,0.0019288989463769387
70,0.0019457867279868543
71,0.0019255288634924237
72,0.001947480101048992
73,0.0019478494896265559
74,0.0019477147237890588
75,0.0019265871009936032
76,0.0019865762329990717
77,0.0019393488996952313
78,0.001961913295506387
79,0.0019803540050377837
80,0.0019394991573791116
81,0.0019494367108502321
82,0.0019490730504533116
83,0.0019182332927036678
84,0.001931680373721548
85,0.0019178483873624169
86,0.0019055670439151052
87,0.0019308557868469689
88,0.001981185796428291
89,0.001959366891783605
90,0.0019671263632872874
91,0.001921158096574636
92,0.0019080955366949574
93,0.0019690845666991237
94,0.0019489139284307657
95,0.001981717813562155
96,0.0019373991893171327
97,0.001969349949809431
98,0.001912918609737543
99,0.0019450468472089638
100,0.0019934719614089925
